filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.034684,0.158160,0.210854,
images/original/1.gif,10.000000,500.000000,500.000000,0.038541,0.268473,0.140517,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.004564,0.005746,0.001370,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.029879,0.097453,0.072305,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.013064,0.134418,0.024966,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.825426,12.137832,0.894604,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.822677,12.040821,1.839080,
images/original/fire.gif,33.000000,30.000000,60.000000,0.008269,0.008447,0.002365,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.010413,0.039436,0.004142,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.212678,0.644189,0.908893,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.368403,2.811823,2.205392,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.007193,0.006308,0.002112,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.012577,0.183402,0.014744,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.067352,0.365127,0.430848,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.045010,0.210780,0.771964,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.027891,0.170726,0.223351,
images/original/1.gif,10.000000,500.000000,500.000000,0.036061,0.297754,0.144842,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000855,0.005957,0.001806,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.023688,0.094411,0.072177,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.008870,0.116718,0.019885,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.820990,12.420983,0.866645,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.828306,12.082376,1.999891,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001666,0.006782,0.002811,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003522,0.043394,0.004263,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.188043,0.679112,0.906205,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.330906,2.498679,2.299170,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001272,0.007550,0.002843,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.008891,0.123197,0.010705,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.087949,0.364295,0.516166,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.034872,0.211157,0.451457,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.028044,0.164856,0.226653,
images/original/1.gif,10.000000,500.000000,500.000000,0.026389,0.217351,0.135842,
